sentence	label
"@fuegalove: @princessTAYLER: Me and Cam Newton will be engaged by the end of this year just wait on it lmao"" BYYER FOOLISHA""<<good night"	0
@ChefCarolineB sounds like the LA end of days! 	1
And you just skip my TBH? Do you not like me so much as to just erase me from your life or something? #awesome :face_with_look_of_triumph:	1
Eating sweets in PE 	1
@billisFPS @MrProWestie @leveluptime didn't you know that they removed the M16A3 because it was overpowered? :O	0
@XboxSupport even your link to the service alert is down. 	1
#yes they're all are our brothers/sisters when you speak that way you are  Our Father In Heaven child either	0
Thanks mum for farting ... Not once, but twice during dinner with the BF. #NiceOne 	1
25 Historical Images That Normalize #Breastfeeding http://t.co/6DiheIcMx0 via @buzzfeeders. We're so more tolerant now...	1
Our physics exam was quite fun...  #Prelim	1
Gotta love the sound of rain beating against the window on Christmas Day..  #whereswinter	1
@lcooney @Orthorize @drjmetz @WykdWench awesome! :)	0
When you return in kind then so called friends label you as being unkind. :)	0
So excited to spend the next 12 hours at school. 	1
I'll grin or ill grin. There's two ways to read my name.	0
The things I see in Bath & Body Works #WorstOutfit  Cute #WTF http://t.co/IDqkQmBveA	0
@RyanSeacrest you could probably just call or text her that information. #allcelebritiesarefriends  	1
That #moment when you don't wanna tell that person you been fuckin someone else.. Cause they might go fuck some else LOL o.O' #truth 	1
We spend our childhood in a hurry to grow up and when we grow up we want to retain our childlike nature! #justsaying  #lifegoals #kids	1
Since when did train fare get so expensive?? Jesus! Might aswell of drove.... Shame I'm drinking 	1
At http://t.co/mjC7vaiyE0 -- The sun finally decided to play #beastside #tahiti  http://t.co/BiImkrtTn4	1
Taylor wrote a nasty note on my car today. #we #are  #friends	0
@AK_aka_Amazing Aah yes rajneesh saab lol controversial figure he was	0
"@Darhino_ @joystiq sure! ""wow, Nintendo has achieved what Sony already did years ago"" "	1
@BBCtrending @CAllstadt @Turnoftime #Already dividing One from another!| Good	0
#and #As #But #Cake #Like #MMs #Made #Make  #Food|Please RT: http://t.co/SDrBy5tNd5 http://t.co/wiH6mB1Pfx	0
@DIYcookery: A Guide To Coffee :ok_hand_sign: http://t.co/CXJigjMwaa LOL, espresso from that time we went to the Maple Leafs fan fest @sammiebressette	0
.@Moz @randfish Woot woot! Whiteboard Friday's are my favorite Friday activity!	0
Awh I love her replies, they get me feeling all types of ways!  #noreplies #StoryOfMyLife http://t.co/FGbFjhCOoV	1
Whenever I get sad about how things are going now, I just think of how awesome the future looks to be. #secondsemester #drumcorps #college	0
i feel like whole life is about waiting waiting and waiting	0
Today stats: 5 followers, 8 unfollowers and followed 2 people via http://t.co/Xk07IiC3Mv	0
Welcome to twitter @orafa2 myself n @SlimDandyMUFC r at ur service as ur twitter coaches 	1
@AlexStearnCom Hey Alex, thanks for the support. My FB page is : https://t.co/9CaCW9cY7i|Blessings and success to you.	0
Well said @Nigel_Farage! I for one am fed up of all these women breastfeeding ostentatiously! 	1
@leannrimes yep, the family of #EricGarner is feeling really joyful right now...  #BlackLivesMatter #ShutItDown	1
@panndder @MyLittleBloggie @bloisolson How dare you accuse me of being a boomer.	0
#Ministers #criticised #over #train #deals http://t.co/IIQaJzqIXz	0
"@HoodCertified Hey, now. Her profile says ""I Heart Jesus"" so she can't be all bad.  @FOXDeportes @ErikaReidt"	1
I was watching birds fly during this photo. http://t.co/Mo7wd4RXav	0
@WiseMissKay: Sometimes you have to forget what you feel and remember what you deserve.	0
"This is how I responded|""More movies about heterosexuality. I really wish they would stop shoving their lifestyle down our throats."" "	1
I now have ZERO resect for DeMarcus Cousins.	0
Breaking news!  RT @liverpool: Mario Balotelli isn't a team player, according to Adel Taarabt http://t.co/UB48QVWkEE	1
There was a point where the effort was coming in only one direction. I left and that there was a 180° change in direction 	1
@TheReal_HsK bruhh I just saw a license plate that had the letters FDB :face_with_tears_of_joy:	0
@garyjoelclement @nationalpost Let the Western bastards bank accounts freeze in the dark!  #seewhatidid #readpeople	1
@chris_steller @RandBallsStu I expected some sort of apple quip but that's why you guys do the jokes and I do the news tbh	0
Days when you just want everyone to leave you alone  #in #a #good #mood #noHunting	0
Love the fact I'm sick on my birthday 	1
Can't wait till my birthday	1
@PolicyMic Scream this message: We want the security footage!!! #AntonioMartin #Ferguson #EndRacism #SocialJustice #BlackLivesMatter	0
@FoxNews Just put it in first gear and they will move. Liberals won't ever give their life for a cause. They will just destroy yours.	0
On #HumanRightsDay #Manchester takes first steps towards independence https://t.co/NI6wsFMbc6 .@The45Storm .@AntiFrackingSCO #NotOnwWell	0
@simon_orourke @RaLUFC To be fair he looks like he's lost a lot of weight since his amazingly successful halcyon Leeds' days! 	1
#WreathAcrossAmerica #Jax it is finnished http://t.co/7TfL9AteCu, #honor #FallenHeros in Jax||http://t.co/OXybfwwWb6 http://t.co/JO0P3X54YU	0
http://t.co/TUqXSWNBuP In light of the #Murders of two NYPD Officers inspired by #IcantBreathe should... http://t.co/nMYE90O4in	0
Oh yess Dean Smith is ref  on the plus side we have thompson #improved	1
Love how I can never fall asleep  #insomnia	1
I've tweeted nearly 4,000 times and I'm not sure all 4,000 tweets really needed to be on the internet... Including this one 	1
@JenWilliamsMEN @PolicyGMCVO he captures the spirit of devolution so well 	1
"And all I wanna do is blast music and get ready for my trip but my ""second"" roommate is sleeping and I suffer from being considerate "	1
.@allanhawco Finally had a chance to watch Doyle finale. Thanks for 6 great seasons. Yes, I cried at the end...	0
@dairymanNZ Its called  @DairyGirlNZ	0
Dang my selfie game is on point when I'm drinking  #actuallysorry	1
Last day of school it was so much fun but not much people came. what a shocker 	1
@TheView,@WhoopiGoldberg, women say 1 man asltd them, y so long 2 say sumtin? & the young 1s, where the parents? Hotel wit grn ass man? Smh	0
When someone tries to play you and you already know their game<<< #stepoff	0
Never has an #Australia been more dependant on govt money than we are now #Sad #socialism #Unrealistic PEOPLE we spend more than we earn...	0
Shawn still hasn't follow me....and I'm okay with it 	1
@SQLSophist is that  ?	0
At least I woke up feeling a lot better today.. 	1
@brad_deere it's been over a year since you tweeted. #DoinItRight  #MaybeNextYear #NewYearsResolution	1
@oneplanetmikey @misskylie77 I had never heard of them before, but I quite liked it!	0
@anthonyboutall - Russell Brand discussed today how much his London mansion is worth..and Marx was married to a baroness  #scum #weak	1
WOW Doutzen looks amazing after having a baby	0
" is not lost. @RehamKhan1 @ShireenMazari1  @ArifAlvi http://t.co/NVseI8XEN4"""	0
Christmas part two began at my parents house today.Many gifts,mountains of wrapping paper,excited nephew,missing batteries, veggie chilli.	0
@kennobish could do with someone making me a hot chocolate right now ahaha	0
Thank God that the wait for an appointment is only until February. 	1
"Oh, joy! 'Tis the season for ""Christmas came early"" leads.  #DoBetter"	1
@Crackmacs @OpChemtrails better bust out my aluminum hat!!!!  #chemtrailsdontexist #growup	1
Read at http://t.co/HbeAb2hklW the news '#Media #Struggle #to #Save #Obama,  #the #Country'	0
@dirtydeathdog Can't wait to play the #BFHardline Beta with you XD #Epic	0
Lighting now setup on the #Malawi #Aquarium... Water tomorrow! #Cichlids #NoFilter #MarineWhite http://t.co/7VWnRNzgCk	0
@therealchris831 like a group of unsuccessful idiots who can't even manage to scrounge up a quarter? That's pretty cool I guess Chris 	1
@lb_southwark Why don't you Tarmac all the speed humps in The Cut in 1 go instead of bit by bit as the brickwork disintegrates!|:rocket:Science	0
@jpanimages Is it on display at any given time at Ryerson?	0
"Secret Santa for one of my er...""hotter""  work colleagues.. http://t.co/Ellk2A0pfh"	1
The whole world can never get me on my level 	1
What else would you do on friday? |#TGIF  #8crap http://t.co/GOvZjAgVa2	1
The sooner I find that out, the sooner I can go and have the lovely conversation with HR as I've yet to tell work #lookingforwardtothat 	1
@quiksilverindia A cool look and a cool mind is all you need to party all night. |#QuiksilverGoesSupersonic http://t.co/e1YA69hkNC	0
When we stop accepting crumbs in the name of love, only then we can equally appreciate the silence of solitude & festivity of loving.	0
@mmsevents: #OneloveFestival Sat 20 Dec. Table bookings: R800 includes 1 bottle, 12 mixers... Uh-oh I smell so much  it's lovely!	1
Well today can go fuck itself.	0
#034i #100 #Glitter #Inside #Just #Lamp  #Of|Please RT: http://t.co/vqdSrYluKI http://t.co/FAJXkzU0FG	0
@nfullers98 its a week joke I have with Jessica and my niece:person_raising_both_hands_in_celebration:	0
@ClimateGroup Tried to cut and paste a tweet from SA Mining where they got GO Green Consulting ... it's in my timeline. 	1
@mrdahl87 We are rumored to have talked to Erv's agent... and the Angels asked about Ed Escobar... that's hardly nothing    ;)	1
#Sports -- #Carrick #replaces #Fletcher as #Man #United #vice-#captain. http://t.co/vTYg68Kggy via @reuters	0
@HallieCiera haha I'm going to have fun with it next year. 	1
Look at this trash. You can clearly see his handle. He stole my name and my pictures http://t.co/nuJ94grwwB	0
Lovely first day of 2015; friends, family swim, sort & cleanse, curry, less time on social media, more time on others #startasyoumeantogoon	0
I would LOVE to touch an anaconda! Jump on that thang and ride it like a horse! #EatenAlive	0
Sure, let's go back to work on my day off after after just leaving four hours ago. Why not? #fb 	1
Awesome rainy day at the track!!  http://t.co/inZFxQcjGU	1
But @DarklightDave was trying to find us, and my battery died. Guess how he found us? Yes, that bastard wand! !!!!!	1
@ntsikimazwai should just relate to her water first AMEN	0
@Hulksmash1985 My entire body sends sympathies too - I was diagnosed with Rheumatoid Arthritis 11 yrs ago - yay flare-ups!! 	1
IS IT FRIDAY? *heavy sigh* Nooo. It Is totally Wednesday~! What a MESS. Wait 2 more days.	0
Now gonna enjoy this day with my babies!!:victory_hand:️	0
Grown women acting like children is my favorite.  #dramatic	1
The Chicago Firehouse Restaurant caught fire this morning.  http://t.co/E6m4Bv4ySQ	1
@yenisley Aww, you poor thing, I feel so bad for you being in sunny Florida. I don't know how you can handle it!  ;)	1
@jodalatour @FoxNews GOP loves immigration. They don't like illegal border crossers, illegal Presidential action and ignoring Constitution.	0
Studying history;reading #gameofthrones | #asongofice&fire	1
dayumm!! chtis brown is ma maaayuun!!:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: http://t.co/DNgdZhBKuH	0
well .. that was a nice text to wake up to  .	1
@CNBLUEPERU #skill support compyuter system<<what is your idea<> robotway	0
@BrentRivera I have a boyfriend! () *hair flip and walks away*	1
@goodgary99 @Neilby70 @ParkzTheDon @TonyBrown03 @GazTheGooner84 @LosDaGooner mmmm :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:	0
Clovis Cartoon, Tuesday, December 09, 2014 http://t.co/iJMbPmOwVL #jamaicaobserverandroidapp via @JamaicaObserver. a real McCoy	0
I swear the biggest tools are those who wear a belt even though they're wearing suspenders. Pick one or the other, can't do both	0
My dad's such a big kid on Christmas morning waking everyone up so bloody early	0
Dirgahayu my corps @mb_bbt 16/12/1986 - 26/12/2014 :smiling_face_with_sunglasses::musical_score::clapping_hands_sign::fisted_hand_sign:| just a corps, we... (w/ Tari, eni, & 26 others) [pic] — https://t.co/WCEHZZUmAX	0
A #Meme for your #Monday! #MemeMonday #Obama #Obamacare #AcidReflux  #StandUpShot #JokeoftheDay #Comedy http://t.co/C67x0Iq4CT	0
@_XenaaSkky I.e., strength in numbers, focused movement, appeal to other countries, use pens and paper, change the way we live drastically.	0
Some people just don't listen..Ah well guess they'll learn the hard way	0
" ""@LabourEoin Few politicians get importance of Patient Dignity &  right to die http://t.co/adKIDKNpID"""	1
@GioneeIndia Latest album is Free The Universe #SupersonicWithGionee #Mumbai	0
@dixiessixty: Goal of the Season 1970: GOAL 1. Jon Sammels #ARSENAL vs #manutd https://t.co/W1p9bptdT3 @Lloydgallagher3 @bigtant1986	0
@YodelOnline where's me boots happy	0
Now I remember why I buy books online @WaterstonesMK #servicewithasmile 	1
Day off should be snuggled on the sofa doing nothing..... But alas I have Errons to do so trying up drag myself out of bed,  happening	0
@DFDSUKUpdates why all the delays?  happy	0
330am benedryl runs for an allergic reaction to a drug which literally saves millions of lives every year. #yippee #happiness 	1
Gotta baps that hoe thou	0
You're gone and I gotta stay high... #coldpants #offtomysteriousplaces  #bye http://t.co/aOla0qD4pb	1
I was going 2 post my opinions on#obama#cuba but i will save it , till after his #speech. #peacemaker 	1
Every wondered what's the Turkey's take on #Thanksgiving? http://t.co/8fTsTAoTa1 http://t.co/UrNbvuxYYN	0
@ATT really showing me the fastest LTE around  #speedtest http://t.co/aQlkSxjDcM	1
Time for babygirl and I to get our beauty sleep:sleeping_face::sleeping_symbol::sleeping_symbol:	0
A year ago|my cat was hit by|a car.... this is him|today. is a great quote	0
Big thanks to my teachers for the FOUR tests I have to take tomorrow #woohoo 	1
Another @virginmedia  moment. We can't be bothered to fix your broadband problem but would you like to buy an Iphone6 of us! HELL NO!!	1
@nasa ooh I can probably watch a replay or the #orion launch at some point? Oh wonderful. That's sooo exciting  #nothanks	1
The thing I love the most about coming into work early? Having everyone ask me why I'm here so early. Gets me every time.  #annoying	1
@RichardCarter Thanks, that'll help loads 	1
#MIley #Cyrus #Is  #The #Bad #Influence – Sources Say Patrick Schwarzenegger Is!: Miley Cyrus has been dating... http://t.co/JVzDU6PRtf	0
They decided 2 change King's trunks 2 gold, his logos 2 green & his tights to blue. How creative. .	1
One day is day..lemme console myself with blunt	0
@dudleymbc happy new year to you too!! Thanks for the reply 	1
A romantic candlelit dinner for two would cost less if you switched the lights on -  ESKOM pic from the 1990's http://t.co/cxnIdmB3qn	1
Thank you to all of the lovely people who come to work sick, or come to eat sick.. I appreciate your germs... 	1
Just found out there are Etch A Sketch apps.  #oldschool #notoldschool	1
Vacations...re:Imagined...re:Engineered...re:Born @TripSifu...coming soon. Signup to gain access to our beta. http://t.co/0N7BRXRkcd	0
Is Khallilah Henriques NNN all there? She mostly sounds blonde,but this morning confirmed it#Ignorant on race relations#Articulate Minority.	0
Lol... That's real cute :unamused_face: 	1
Irony died 1000 times during the climax of Sholay, when the police urged Thakur not to take the law into his HANDS.  #Bollywood	1
@EBCooper13 So you condone murder for rude people?||File that under Nincompoop Update	0
http://t.co/1izmy5gP0j nope, you do NOT fit that definition @RBRNetwork1 @JoeHilgerman @1_Free_Man @Anan_VII @ABPT_Rocket	0
We prefer to lose the derby vs #SuC and fight for Ligna trophy. 	1
Feels so good 2 get off  2 have 2 go straight 2 school though...	1
Half the world is starving, the other half is struggling to lose weight! | #SickWorld	1
Like @TheOnion? Visit http://t.co/HJRCAwTQ6x for  articles and also win a free puppy!! 1 puppy per visit, 6 puppy maximum #ATL	0
Bet that was #limbs in the Sunderland end	0
My last final today then straight to my surgeons #WhatAGoodWeek 	1
I tweeted about how dangerous Glasgow is, and a Glaswegian party venue followed me. #win 	1
Feeling like crap. And being treated horribly too. It's a great day.  #iwanttogohome	1
The funky taste of chocolate with the Chunky Monkey all just in a cup .|| George of the Jungle,Cup and a Lick	0
of course the day that it's a monsoon outside i have classes on and off from 10 AM to 8 PM #ilovelife 	1
@nfullers98 that's my Saturday night entertainment....	0
@TelegraphPromos @Mistress_Fiona Second prize is TWO signed copies of Boris' book. #onlyKidding 	1
Why are babies constantly sick everywhere. It's like why can't u just keep the food you eat in ur belly and  #on #the #floor	0
Photo: #tea #art #abstract #color #colors #fun #how #are #you #artist #spainish #exhibit #spain http://t.co/TjneQknWDo	0
Used my brains and stopped drinking at 8 and been on the tea feeling sober and good.. Bring on tomorrow :face_throwing_a_kiss::face_throwing_a_kiss:	0
Climate change redux: CALIFORNIANS experience drought & voted for bonds to cover.Climate changed &now we have most rain in 100 years. 	1
@adambelz @lee_osp @Vruno is this your first visit to a comment section?	0
The biggest  is that #Taliban gunned down school kids in the same country that #Malala received the Nobel prize for #Education #Ouch	1
@NYPDnews y'all are doing a great job at keeping people safe 	1
Being average will only get you average results.	0
Ã¢ËœÅ Find out about some of our Hip Hop mixtape promotion packages http://t.co/VR5hZyjISP	0
I love seeing what you guys got 	1
Ah @tonyblackburn soul show making my Sunday morning at work more bearable #cold yet #happy	0
"Contemplating responding to @charliejnwalker's tweet saying ""what remains of their pride"" but not sure how well that will go down "	1
@MicksTaxis my favourite day of the year !!!!  http://t.co/fQObKVzvrc	1
Fuck pure clothes though!!!  spoiled just blessed:flexed_biceps:	0
I always look super cute when guys come to fix stuff in the condo 	1
LUV when my hair is frozen :smiling_face_with_open_mouth: 	1
"#Foreplay, #cuddling – a #Jedi #craves  these #things"" - #Yoda #Quotes|http://t.co/cwFAI8AFKI"	0
http://t.co/OoDCAadwux #TeenAnalCasting #Alice Alice and Dana -TLW 3X05 Part 2	0
@z_o_m_b_ii_e see http://t.co/OXybfwwWb6||#1000ADAY |#FOLLOWME |#FOLLOWNGAIN |#TEAMTOFOLLOW|#TEAMFOLLOWBACK ||RETWEET & GAIN FOLLOWERS.	0
Go go Power Rangers! #f2xmasparty  http://t.co/A8xOlFt1ub	1
@tritternz he lost his license not long after, mwahaha  @PercolateNZ	1
#latergram with thegoldcoin. Classes done, research is not. #gradschool #basic #blessed ... http://t.co/1kEoWZw7NZ	1
Count Pushkin to End this fvckin night smh	0
just another day as a lovely comcast subscriber.   #neverworks  @ComcastMike @comcast @XFINITY http://t.co/589EfOnRdB	1
@Exposing_UKIP @UKIP haha that's cool! I had a feeling I'd need a  considering the actual racist comments. Keep up the good fight ;)	0
Buffalo sports media is smarter than all of us. Where else can you get the quality insight offered by Harrington and Busgaglia. 	1
Can I get an AMEN??! http://t.co/HQJ0hQLRrj	0
@Kennyade92 @RC1023FM there are more lawful ways the lawmakers whould av gone about gaining entrance not by breaking the law  kind of	1
The Grinch Stole My Sanity http://t.co/ufecic7o0f via @Etsy #lol #fun #funny  http://t.co/vZanL412f0	1
@JustinRoehr Oh but Bradford is awful! 	1
"@jaymohr37  #PSA Hey Jay, I tuned in when u said ""why all the cocaine talk today....after tweeting coke joke saw it's Escobar's 65th "	1
you is very much right my brother when I am done I still will not have a car, and when I am done praising Allah I to will still  (1/2)	0
 RT @TraSPN: Should be great watching Miami try to block Sweat and Featherstone off the edge next two years. Real fun stuff	1
I'm over these white hoes 	1
It's hot, it's humid & you're wearing uggs. Wow. Nice style! 	1
http://t.co/8ICPDcAoNQ #CHRISTMAS #GIFT #BLESSING #Santa #follow #TheInterview#BharatRatna #CallMeEva... http://t.co/Lx3MFqJzL8	0
I'll keep this smile on my face to get myself through this bullcrap, instead of breaking down like usual.	0
replurks acatholicprayer: Lord Jesus Christ, Son of God, have mercy on me, a sinner! #Catholic #prayer http://t.co/SkDTy78y3k	0
@van_strael @NatGeo |We live in a world where even the neighbors look alien. 	0
"A strange day so far everyone seems in such a good moodmaybe in actually napping or still drunk ""still time for grumpy to return "	1
We're on t'last train @JimMackney @Redsaint76 #wemarchon #saintsfc	0
My dream is to celebrate Christmas with you :smiling_face_with_heart-shaped_eyes:	0
Haven't been to sleep. Feeling AWESOME. 	1
I guess I'm not sleeping tonight, I didn't want to leave anyways 	1
@JordanHavlin11 @Ziggi_M missing the bants at work today  #ha #ha #ha #shitbants	1
I doubt this week could get any better. 	1
@livwarfield |Part 2~ ARTICLE|:clapping_hands_sign::purple_heart::white_right_pointing_backhand_index::cross_mark::heavy_large_circle::white_left_pointing_backhand_index::person_with_folded_hands::person_raising_both_hands_in_celebration:  ~UEXPECTED http://t.co/wXi48kQowD	0
THEY #CAN'T BE #IDENTIFIED|#UK should  ALLOW more #SYRIAN REFUGEES #ENTRY among them will be #ISLAMISTS potential #TERRORISTS	0
"I keep seeing ""we need to build a global society"".Personally, I'd rather have our ""American Society"" back. #tcot #EricGarner #Ferguson"	0
Went neck deep in a swamp today so that was fun  #chilly	1
I don't like clowns but I'm going to be one. 	1
Main issue with the walking dead- you forget to breathe when you're watching. So bloody good #WalkingDead	0
@Missguided: Looking back on Saturday night like... http://t.co/YiZd4lXq3l @LouiseRosalia You about Thursday :face_with_tears_of_joy:	0
@DariusManson @ScotsFyre @AlfonZoRachel @WayneDupreeShow @CaseyParksIt Yes, you are but it also shows your ignorance , and hate.	0
@TMobileHelp Why does a iPhone purchased at full-price still need a mobile device unlock code to work internationally?  #uncarrier	0
Dark grass does  rustle. www.MonsterMMORPG. com #brakiest by #MonsterMMORPG #mt121 http://t.co/Zca7uXxhRH	0
@P333Games @AskPlayStation thnx all sorted now.. #kids #happy :smiling_face_with_smiling_eyes:.. Thanks again @P333Games for trying to help most of all thaku for replying	0
@jasonmatheson @jamieyuccas see you in Burnsville at 5pm!	0
Fear & Loathing in Las Ukras: http://t.co/W7lDS7pqAt. #Politics #Russia #Ukraine 	0
Wasn't the playoff supposed to make this process easier?? #NCAA	0
Fully charged my #Anker portable charger...it lasted 1/2 an hour.  Awesome #Fail	1
@patrickmchall @WakondaClub I bet those fairways and greens rival the work of @WakondaGrounds 	1
Uhhh can't sleep someone like n I'll text u my phones dry ass fuck fr #am  #a #boring#person	0
Wow am I glad that I have to cycle through this weather.||	1
:weary_cat_face::face_screaming_in_fear::weary_cat_face::face_screaming_in_fear::weary_cat_face::face_screaming_in_fear: #POPCORN!!!!!! :face_with_tears_of_joy::father_christmas::face_with_tears_of_joy::father_christmas::face_with_tears_of_joy::pistol::pistol: bringing this at movie tuesday night!!  http://t.co/6ucMg84g4w	1
@twitterlessTROD has the best pickup lines 	1
NYPD blog: http://t.co/TJP2KAP9du  Don't you feel safe and protected?  #ICantBreathe	1
@badassbraeden Yeah no I'm still laughing. It's not even that funny and I'm still laughing	0
@ShahbazSZM but talking rubbish about system on twitter can't change anything |   | Action speaks louder than words	0
First nigga to grab it from behind No homo	0
In Scotland ( the little country that's attached to the north of England) :flag_for_United_Kingdom::snowflake:️	0
@TehnDiamond Jonah hill is funny,kevin hart,will smith,jim carrey, Sacha Baron Cohen,	0
A design firm's holiday card skewers corporate jargon.  Hand biting mouth? #jargon #design |http://t.co/CXpE2DWL4J	1
About to write my math final really excited  #somethingrandom http://t.co/by8fVYYyZR	1
@ceddamack The Raiders are. I guess we'll see how things play out tonight.	0
I love waking up at 8 am on a Saturday morning after going to bed at midnight 	1
Lunch today. #fakelobster #lifestyleoftherichandfamous  #worldofswede http://t.co/a2ix7q4emC	1
So @annabelluxford was on the pull on our spin today  interested #oops http://t.co/qGuZhHTXA4	0
Hate them roulettes me there heavy	0
It's the most wonderful time of the fiscal year :(|	1
I'm seeing more and more people using the term #GamerGate and I can't believe I'm going to say this but they're using it incorrectly 	1
check it out! http://t.co/AMtMNUl9YN 	0
A SMILE is a smile is a smile is a smile is a SMILE IS A MILLION PEOPLE STARING AT YOUR PISSED PANTS MANIC LAUGHTER smile	0
"@NintendoAmerica wait...there's a ""New Wii U""? "	1
Photo: 3pc Lace Corset Size: small-2xl Price:$40.00 Leave size and email for invoice http://t.co/xrPRl3TKxm	0
Have you gotten your tree yet? Xmas tree nail wraps available at http://t.co/V9UbrHo8iF #nailwraps #nailart ... http://t.co/ft4T8E03c2	0
For 9 grand a year we definitely get all of the information we need in this practical class 	1
Watch father and not his daughter FUCK http://t.co/6P9bzfNgPq #Old+Young #father #and 	0
When j need the mailman to come late, he's here at 8a. When I can't wait for the mail to come? 7p. 	1
@sufisal @Muhammad123Ali Putting 123 between Muhammad and Ali? I find your own twitter ID quite blasphemic and offending 	1
No need to act like I'm the fav child, I know this already. 	1
#mondaymorning pouring rain and i am singing 'the most wonderful time of the year' as i walk to the office 	1
@Jaee_ThaPrince I need a spot for my birthday	0
I'm okay with snow, but sleet #howaboutno|:face_screaming_in_fear:	0
And after being up for over 24 hours I'm finally getting some freaking sleep.. #HappyHolidays  #AlwaysWorking	1
It scares me when I think about what things will be like a year from now! #2015	0
I should of just made a canvas of coffee stains and be done with it. #art 	1
@the_mullinator @JumaaneWilliams I'm sure it's largely ignored in practice. In NY you can't do any govt work if you have convicts 	1
"Gotta love the ""friends"" I have out here hahahah  #nosuchthing"	1
Cats are so cute I wish I wasn't allergic :loudly_crying_face::loudly_crying_face:	0
@AntoniaZ @MontgomerySue @torontoist Awesome! And well deserved.	0
I asked God to protect me from my enemies a long time ago .. short after I started losing friends  or #naah	1
Pre work shenanigans lmbo alissamarie_b #letswork  #kiddingnotkidding #funtimes #sheseriouslyrocks http://t.co/wht23Idawu	1
Just submitted my final paper of the semester. It's only a make-it or break-it on whether I pass the class. No big deal. :expressionless_face::thumbs_down_sign: 	1
@MyzzCryz I liked the first one. Never cared enough to watch the sequel(s?). That said, I will only watch the #reboot because of #ChrisPratt	0
You're never too old for Footie Pajamas. http://t.co/ElzGqsX2yQ	0
Roman mythology gets me soooo pumped 	1
I just love 160 question tests in the morning. 	1
@KelseyDPeterson @Get_Merked22 I can sign you in as my guest....	0
@aerial_photog @Dji def understandable.i'm ok with that. trying to find anything up here on this has been impossible.	0
@SuchaFucknLadee @joeljen10 you do not afford the same treatment to PO's .Goes both ways.	0
@sidney483 A British world champion in one of the most demanding & popular sports on earth. Yeah, of course I'm being sarcastic. 	1
Still feeling sorry for myself about being to ill to go out last night!!! :loudly_crying_face::crying_face: here's my memories from... http://t.co/I3fIk1k6ek	0
What an eventful day...  :victory_hand:️	1
Hey heyy!!!I....wanna be a rockstar #vscocam  hero #vsocam #hero #spiderman http://t.co/9tuskhVYbJ	0
I'm so glad I work a double on New Year's Eve and then most of New Year's Day...  #pissed	1
Can we trade McCain? Biden helps Republicans more than McCain. In any other time, McCain would be a Democrat. | http://t.co/SitsHhM6W2	0
Beautiful way to start my morning.  :persevering_face::face_with_medical_mask:	1
pt3..for his family to follow, and they can talk at home. All this talk about new owners and destabilising pf the club could #mot #lufc	0
 is when someone has been quite vocal against liberals but at the same time supports @P_Musharraf :)	1
@unsarcasticone Oh crap. Mean. What did it mean. See my last few RTs. 	0
Who accepts this challenge? Who's Next? Ends Soon. Be A Ten Executive & Founding Member. http://t.co/JNtzrI8N2q	0
@DejanLovrenLFC6 your #ambition is #amazing.  #saintsfc enjoy exit from #ChampionsLeague	1
this is fun  http://t.co/Gw3t5ZiOTR	1
#kimk dress style!!! @love s it or ? #balenciaga #kimkardashianwest #kimkardashian #vestito #moda #2014 #go... http://t.co/pS7ynPlSjE	0
"@SusanCarlson111 If it's a ""Blue Ribbon Panel"", then it will be all good. "	1
@vidalovesvida I don't think I've ever even made weed brownies in my life...idk where you get this bizarre idea from lol	0
love being able to be comfortable in my own room:smiling_face_with_open_mouth::thumbs_up_sign: 	1
Can someone please tell me where the video is?	0
@jcpetit4 dusty as usual:electric_plug: #redbucket http://t.co/U8llvttn59	0
@MikeIsler Thank you! I think i filled it out correctly	0
 feeling well	0
 long to wait till released CO2 turns up temperature - http://t.co/UFD9oCLFM3 http://t.co/puzJgw2LuE	0
LOL actually all 3 are, but i use 1 just for email @TimOwensby @RBRNetwork1 @Dolphin__Man @TheOldBreed1775 @real_smart_guy3	0
@hayesy316 @andrewwhiteau That's awful Ben, I know exactly how dreadful it is. Hugs x	0
Can't wait for the #facup 3rd draw 	1
Why is it so hard for people to cover their mouth when they cough?? Specially old people! Wtf, isn't it common curtesy? #coveryomouf #nasty	0
Are sororities upset that their sisters are making their organizations look bad or that the world sees how some of them act?#SororitySisters	0
@Ms_ForgetMeNot oh lordy! Eating out was the hardest or going to someone's place. Esp as I don't eat meat.*eye roll* what can we feed her?	0
@ShowbizSecrets not surprised, it was epic.	0
...except we have no hot water. Naturally no one would be in the office to take my call. I fucking hate it here.	0
Favorite @Singleology101 if you love Romance Novels. http://t.co/zNVC7fpIFf #Love #Drama #Romance	0
Good luck to @ThackleyAFC  against @HandsworthPFC this afternoon after a month of inactivity.   ring rusty.	1
Looking forward to new year :D	0
Sure Staff... Now Hiring.  http://t.co/HDgfxG7elF	1
Try to ring @heatherbeech about a plumbing issue. Her phone goes off upstairs with Super Mario theme tune  #retrogaming	1
Is Obamacare Slowing Health Care Spending?  http://t.co/gKyyRlh689 via @forbes	0
@Ike58Reese I know, but in the big spot (the only time I've watched him) he choked! Haha! Must mean he sucks, right? 	1
