	og_sentence	label	aug_sentence
1493	I tweeted about how dangerous Glasgow is, and a Glaswegian party venue followed me. #win	1	I shared a tweet about the dangers of Glasgow, and now a party venue from Glasgow started following me. #win
1494	Feeling like crap. And being treated horribly too. It's a great day.  #iwanttogohome	1	I'm feeling terrible and being treated poorly as well. It's just an amazing day. #iwanttogohome
1495	The funky taste of chocolate with the Chunky Monkey all just in a cup .|| George of the Jungle,Cup and a Lick	0	Experience the unique combination of chocolate with the Chunky Monkey flavor all in a cup. Remember George of the Jungle, Cup, and a Lick.
1496	of course the day that it's a monsoon outside i have classes on and off from 10 AM to 8 PM #ilovelife	1	Of course, it's pouring rain outside on the day when I have classes scheduled from 10 AM to 8 PM. #ilovelife
1497	@nfullers98 that's my Saturday night entertainment....	0	That's my Saturday night entertainment right there. @nfullers98
1498	@TelegraphPromos @Mistress_Fiona Second prize is TWO signed copies of Boris' book. #onlyKidding	1	Don't worry, it's just a joke. Second prize will be two signed copies of Boris' book. #onlyKidding @TelegraphPromos @Mistress_Fiona
1499	Why are babies constantly sick everywhere. It's like why can't u just keep the food you eat in ur belly and  #on #the #floor	0	Why are babies always getting sick and making a mess everywhere? It's like they can't keep the food they eat in their belly and not on the floor.
1500	Photo: #tea #art #abstract #color #colors #fun #how #are #you #artist #spainish #exhibit #spain http://t.co/TjneQknWDo	0	Check out this artistic and colorful photo from a Spanish exhibit featuring tea. #tea #art #abstract #color #colors #fun #artist #spain
1501	Used my brains and stopped drinking at 8 and been on the tea feeling sober and good.. Bring on tomorrow :face_throwing_a_kiss::face_throwing_a_kiss:	0	I used my intelligence and stopped drinking early, now I'm enjoying a sober and good feeling by sipping tea. Excited for what tomorrow brings. :kissing_face:
1502	Climate change redux: CALIFORNIANS experience drought & voted for bonds to cover.Climate changed &now we have most rain in 100 years.	1	Climate change has caused drought in California, and despite voting for bonds to address it, now we're experiencing the most rain in 100 years.
1503	@adambelz @lee_osp @Vruno is this your first visit to a comment section?	0	Is this your first time visiting a comment section, @adambelz, @lee_osp, @Vruno?
1504	The biggest  is that #Taliban gunned down school kids in the same country that #Malala received the Nobel prize for #Education #Ouch	1	It's ironic that the Taliban gunned down school children in the same country where Malala received the Nobel prize for education. #Ouch
1505	@NYPDnews y'all are doing a great job at keeping people safe	1	@NYPDnews, you're doing an excellent job of keeping people safe.
1506	Being average will only get you average results.	0	Being average will only yield average results.
1507	Ã¢ËœÅ Find out about some of our Hip Hop mixtape promotion packages http://t.co/VR5hZyjISP	0	"Discover our various promotion packages for Hip Hop mixtapes by clicking the link. :point_right: <a href=""http://t.co/VR5hZyjISP"" target=""_new"">http://t.co/VR5hZyjISP</a>"
1508	I love seeing what you guys got	1	I enjoy seeing what you all have acquired.
1509	Ah @tonyblackburn soul show making my Sunday morning at work more bearable #cold yet #happy	0	Listening to @tonyblackburn's soul show is making my Sunday morning at work more bearable. Despite the cold, I feel happy.
1510	"Contemplating responding to @charliejnwalker's tweet saying ""what remains of their pride"" but not sure how well that will go down"	1	"Considering whether to reply to @charliejnwalker's tweet regarding ""what is left of their dignity,"" but uncertain about the potential reaction it may receive."
1511	@MicksTaxis my favourite day of the year !!!!  http://t.co/fQObKVzvrc	1	@MicksTaxis, the day I love the most!!!! [link]
1512	Fuck pure clothes though!!!  spoiled just blessed:flexed_biceps:	0	Fuck pure clothes though!!!  spoiled just blessed:flexed_biceps:
1513	I always look super cute when guys come to fix stuff in the condo	1	Whenever guys come to repair things in the condominium, I consistently appear incredibly adorable.
1514	LUV when my hair is frozen :smiling_face_with_open_mouth:	1	I absolutely adore it when my hair becomes frozen. 😃
1515	"#Foreplay, #cuddling – a #Jedi #craves  these #things"" - #Yoda #Quotes|http://t.co/cwFAI8AFKI"	0	"""A Jedi desires and yearns for foreplay, cuddling, and these aspects are sought after."" - Yoda Quotes | [link]"
1516	http://t.co/OoDCAadwux #TeenAnalCasting #Alice Alice and Dana -TLW 3X05 Part 2	0	http://t.co/OoDCAadwux #TeenAnalCasting #Alice Alice and Dana -TLW 3X05 Part 2
1517	@z_o_m_b_ii_e see http://t.co/OXybfwwWb6||#1000ADAY |#FOLLOWME |#FOLLOWNGAIN |#TEAMTOFOLLOW|#TEAMFOLLOWBACK ||RETWEET & GAIN FOLLOWERS.	0	@z_o_m_b_ii_e, check out the link [link] for more information. It's about gaining 1000 followers a day. Make sure to follow me and follow back as part of the team. Also, retweet to gain more followers.
1518	Go go Power Rangers! #f2xmasparty  http://t.co/A8xOlFt1ub	1	Hey @z_o_m_b_ii_e, take a look at [link] for additional details. It provides insights on achieving a daily increase of 1000 followers. Remember to follow me and I'll follow you back as we work together. Additionally, retweet to expand your follower count.
1519	@tritternz he lost his license not long after, mwahaha  @PercolateNZ	1	"""Afterward, he lost his license, not too long after. Mwahaha!"" - @tritternz mentioning @PercolateNZ."
1520	#latergram with thegoldcoin. Classes done, research is not. #gradschool #basic #blessed ... http://t.co/1kEoWZw7NZ	1	Sharing a #latergram with the gold coin. Classes are finished, but the research work continues. #gradschool #basic #blessed
1521	Count Pushkin to End this fvckin night smh	0	Count Pushkin to end this frustrating night, shaking my head.
1522	just another day as a lovely comcast subscriber.   #neverworks  @ComcastMike @comcast @XFINITY http://t.co/589EfOnRdB	1	Just another typical day as a Comcast subscriber. It never works.
1523	@Exposing_UKIP @UKIP haha that's cool! I had a feeling I'd need a  considering the actual racist comments. Keep up the good fight ;)	0	That's cool, @Exposing_UKIP and @UKIP! I had a feeling I would need a backup plan considering the actual racist comments. Keep up the good fight. ;)
1524	Buffalo sports media is smarter than all of us. Where else can you get the quality insight offered by Harrington and Busgaglia.	1	Buffalo sports media is more knowledgeable than all of us. Where else can you find the insightful analysis provided by Harrington and Busgaglia?
1525	Can I get an AMEN??! http://t.co/HQJ0hQLRrj	0	Can I get an amen?!
1526	@Kennyade92 @RC1023FM there are more lawful ways the lawmakers whould av gone about gaining entrance not by breaking the law  kind of	1	@Kennyade92 @RC1023FM, there are more legal ways lawmakers should have used to gain entrance instead of breaking the law, kind of.
1527	The Grinch Stole My Sanity http://t.co/ufecic7o0f via @Etsy #lol #fun #funny  http://t.co/vZanL412f0	1	The Grinch Stole My Sanity. #lol #fun #funny
1528	@JustinRoehr Oh but Bradford is awful!	1	Oh, but Bradford is terrible!
1529	"@jaymohr37  #PSA Hey Jay, I tuned in when u said ""why all the cocaine talk today....after tweeting coke joke saw it's Escobar's 65th"	1	"#PSA Hey Jay, I tuned in when you mentioned ""why all the cocaine talk today..."" After tweeting a coke joke, I realized it's Escobar's 65th."
1530	you is very much right my brother when I am done I still will not have a car, and when I am done praising Allah I to will still  (1/2)	0	You are absolutely correct, my brother. Even after I finish, I still won't have a car, and even after I finish praising Allah, I will still...
1531	RT @TraSPN: Should be great watching Miami try to block Sweat and Featherstone off the edge next two years. Real fun stuff	1	It's going to be great watching Miami try to block Sweat and Featherstone off the edge in the next two years. It'll be real fun stuff.
1532	I'm over these white hoes	1	I'm tired of dealing with these Caucasian women.
1533	It's hot, it's humid & you're wearing uggs. Wow. Nice style!	1	It's sweltering hot and humid, and you're wearing Uggs. Wow, what a stylish choice!
1534	http://t.co/8ICPDcAoNQ #CHRISTMAS #GIFT #BLESSING #Santa #follow #TheInterview#BharatRatna #CallMeEva... http://t.co/Lx3MFqJzL8	0	Check out this link for Christmas gifts and blessings. Santa, The Interview, Bharat Ratna, and more. Follow and bless. #CHRISTMAS #GIFT #BLESSING #Santa #follow #TheInterview #BharatRatna #CallMeEva...
1535	I'll keep this smile on my face to get myself through this bullcrap, instead of breaking down like usual.	0	I'll keep a smile on my face to get through this nonsense instead of breaking down as usual.
1536	replurks acatholicprayer: Lord Jesus Christ, Son of God, have mercy on me, a sinner! #Catholic #prayer http://t.co/SkDTy78y3k	0	Replurks acatholicprayer: Lord Jesus Christ, Son of God, have mercy on me, a sinner! #Catholic #prayer
1537	@van_strael @NatGeo |We live in a world where even the neighbors look alien.	0	We live in a world where even our neighbors seem unfamiliar, like aliens.
1538	"A strange day so far everyone seems in such a good moodmaybe in actually napping or still drunk ""still time for grumpy to return"	1	It's been a strange day so far. Everyone seems to be in such a good mood. Maybe they're napping or still drunk. There's still time for grumpy to return.
1539	We're on t'last train @JimMackney @Redsaint76 #wemarchon #saintsfc	0	We're on the last train, marching forward. @JimMackney @Redsaint76 #wemarchon #saintsfc
1540	My dream is to celebrate Christmas with you :smiling_face_with_heart-shaped_eyes:	0	It's my dream to spend Christmas with you, and it makes me incredibly happy just thinking about it. 😍
1541	Haven't been to sleep. Feeling AWESOME.	1	I haven't slept, but I feel amazing!
1542	I guess I'm not sleeping tonight, I didn't want to leave anyways	1	Looks like I won't be able to sleep tonight, but honestly, I didn't want to leave anyway.
1543	@JordanHavlin11 @Ziggi_M missing the bants at work today  #ha #ha #ha #shitbants	1	@JordanHavlin11 @Ziggi_M, I'm really missing the banter we usually have at work today. Haha, the banter is just not the same.
1544	I doubt this week could get any better.	1	I highly doubt this week could get any better. It's already been amazing.
1545	@livwarfield |Part 2~ ARTICLE|:clapping_hands_sign::purple_heart::white_right_pointing_backhand_index::cross_mark::heavy_large_circle::white_left_pointing_backhand_index::person_with_folded_hands::person_raising_both_hands_in_celebration:  ~UEXPECTED http://t.co/wXi48kQowD	0	Check out Part 2 of the article featuring @livwarfield. It's an unexpected and exciting read. 👏💜👉❌🔴⭕👌🙏🙌
1546	THEY #CAN'T BE #IDENTIFIED|#UK should  ALLOW more #SYRIAN REFUGEES #ENTRY among them will be #ISLAMISTS potential #TERRORISTS	0	It's important to allow more Syrian refugees to enter the UK, but we should also be cautious about the potential presence of Islamists and terrorists among them.
1547	"I keep seeing ""we need to build a global society"".Personally, I'd rather have our ""American Society"" back. #tcot #EricGarner #Ferguson"	0	"I keep coming across statements about the need to build a global society, but personally, I would prefer to have our ""American Society"" back as it used to be. #tcot #EricGarner #Ferguson"
1548	Went neck deep in a swamp today so that was fun  #chilly	1	Today, I had a thrilling experience of going neck-deep into a swamp. It was quite chilly but fun nonetheless.
1549	I don't like clowns but I'm going to be one.	1	I'm not a fan of clowns, but I'm going to dress up as one anyway.
1550	Main issue with the walking dead- you forget to breathe when you're watching. So bloody good #WalkingDead	0	The main issue with The Walking Dead is that it's so intense and gripping that you find yourself holding your breath while watching. It's incredibly good.
1551	@Missguided: Looking back on Saturday night like... http://t.co/YiZd4lXq3l @LouiseRosalia You about Thursday :face_with_tears_of_joy:	0	Reflecting on Saturday night like... @LouiseRosalia, I can't help but laugh. It reminds me of what happened on Thursday. 😂
1552	@DariusManson @ScotsFyre @AlfonZoRachel @WayneDupreeShow @CaseyParksIt Yes, you are but it also shows your ignorance , and hate.	0	@DariusManson @ScotsFyre @AlfonZoRachel @WayneDupreeShow @CaseyParksIt, your comments not only display your ignorance and hatred, but also confirm that you are indeed what you claim others to be.
1553	@TMobileHelp Why does a iPhone purchased at full-price still need a mobile device unlock code to work internationally?  #uncarrier	0	@TMobileHelp, why is it necessary to obtain a mobile device unlock code for an iPhone purchased at full price in order to use it internationally? #uncarrier
1554	Dark grass does  rustle. www.MonsterMMORPG. com #brakiest by #MonsterMMORPG #mt121 http://t.co/Zca7uXxhRH	0	"The grass in the dark rustles. Check out the brakiest monsters at <a href=""http://www.MonsterMMORPG.com"" target=""_new"">www.MonsterMMORPG.com</a>. #brakiest by #MonsterMMORPG #mt121"
1555	@P333Games @AskPlayStation thnx all sorted now.. #kids #happy :smiling_face_with_smiling_eyes:.. Thanks again @P333Games for trying to help most of all thaku for replying	0	@P333Games @AskPlayStation, thanks for your help. Everything is sorted now, and the kids are happy. 😊 Thanks again, @P333Games, for your efforts and most importantly, for responding.
1556	@jasonmatheson @jamieyuccas see you in Burnsville at 5pm!	0	@jasonmatheson @jamieyuccas, I'll see you both in Burnsville at 5 PM!
1557	Fear & Loathing in Las Ukras: http://t.co/W7lDS7pqAt. #Politics #Russia #Ukraine	0	Fear &amp; Loathing in Las Ukras: A fascinating read on politics, Russia, and Ukraine. #Politics #Russia #Ukraine
1558	Wasn't the playoff supposed to make this process easier?? #NCAA	0	Wasn't the playoff supposed to simplify this process? It seems like it hasn't made things any easier. #NCAA
1559	Fully charged my #Anker portable charger...it lasted 1/2 an hour.  Awesome #Fail	1	I fully charged my #Anker portable charger, but it only lasted for half an hour. What an awesome fail.
1560	@patrickmchall @WakondaClub I bet those fairways and greens rival the work of @WakondaGrounds	1	I'm willing to bet that the fairways and greens at @WakondaClub are just as impressive as the work done by @WakondaGrounds.
1561	Uhhh can't sleep someone like n I'll text u my phones dry ass fuck fr #am  #a #boring#person	0	Uhhh, I can't sleep. If you're up, I'll text you. My phone is completely dry and boring right now.
1562	Wow am I glad that I have to cycle through this weather.||	1	I'm so relieved that I have to ride my bike in this weather.
1563	:weary_cat_face::face_screaming_in_fear::weary_cat_face::face_screaming_in_fear::weary_cat_face::face_screaming_in_fear: #POPCORN!!!!!! :face_with_tears_of_joy::father_christmas::face_with_tears_of_joy::father_christmas::face_with_tears_of_joy::pistol::pistol: bringing this at movie tuesday night!!  http://t.co/6ucMg84g4w	1	😩😱😩 #POPCORN!!!! 😂🎅 Bringing this to movie night on Tuesday!
1564	@twitterlessTROD has the best pickup lines	1	@twitterlessTROD has the best pickup lines.
1565	NYPD blog: http://t.co/TJP2KAP9du  Don't you feel safe and protected?  #ICantBreathe	1	"Check out the NYPD blog: <a href=""http://t.co/TJP2KAP9du"" target=""_new"">http://t.co/TJP2KAP9du</a>. Don't you feel safe and protected? #ICantBreathe"
1566	@badassbraeden Yeah no I'm still laughing. It's not even that funny and I'm still laughing	0	@badassbraeden, I can't stop laughing. It's not even that funny, but I can't help myself.
1567	@ShahbazSZM but talking rubbish about system on twitter can't change anything |   | Action speaks louder than words	0	@ShahbazSZM, talking negatively about the system on Twitter won't change anything. Actions speak louder than words.
1568	First nigga to grab it from behind No homo	0	I was the first one to grab it from behind, just to clarify.
1569	In Scotland ( the little country that's attached to the north of England) :flag_for_United_Kingdom::snowflake:️	0	In Scotland (that small country attached to the north of England) 🏴󠁧󠁢󠁳󠁣󠁴󠁿❄️
1570	@TehnDiamond Jonah hill is funny,kevin hart,will smith,jim carrey, Sacha Baron Cohen,	0	@TehnDiamond, Jonah Hill is hilarious, as are Kevin Hart, Will Smith, Jim Carrey, and Sacha Baron Cohen.
1571	A design firm's holiday card skewers corporate jargon.  Hand biting mouth? #jargon #design |http://t.co/CXpE2DWL4J	1	This design firm's holiday card brilliantly mocks corporate jargon. Hand biting mouth? #jargon #design
1572	About to write my math final really excited  #somethingrandom http://t.co/by8fVYYyZR	1	I'm about to start writing my math final and I'm really excited. #somethingrandom
1573	@ceddamack The Raiders are. I guess we'll see how things play out tonight.	0	@ceddamack, the Raiders are the topic of discussion. Let's wait and see how things unfold tonight.
1574	I love waking up at 8 am on a Saturday morning after going to bed at midnight	1	I absolutely enjoy waking up at 8 am on a Saturday morning after going to bed at midnight.
1575	Lunch today. #fakelobster #lifestyleoftherichandfamous  #worldofswede http://t.co/a2ix7q4emC	1	Having lunch today. #fakelobster #lifestyleoftherichandfamous #worldofswede
1576	So @annabelluxford was on the pull on our spin today  interested #oops http://t.co/qGuZhHTXA4	0	So @annabelluxford was showing interest in someone during our spin class today. Oops!
1577	Hate them roulettes me there heavy	0	I really dislike playing roulette, they are quite heavy.
1578	It's the most wonderful time of the fiscal year :(|	1	It's the most wonderful time of the fiscal year. (|
1579	I'm seeing more and more people using the term #GamerGate and I can't believe I'm going to say this but they're using it incorrectly	1	I've noticed an increasing number of people using the term #GamerGate, and it's surprising to say this, but they're using it incorrectly.
1580	check it out! http://t.co/AMtMNUl9YN	0	Take a look at this! Visit [link] to explore it!
1581	A SMILE is a smile is a smile is a smile is a SMILE IS A MILLION PEOPLE STARING AT YOUR PISSED PANTS MANIC LAUGHTER smile	0	A smile is not just any ordinary smile; it represents the power of a million people fixated on your laughter, which is accompanied by a mix of frustration and uncontrollable amusement.
1582	"@NintendoAmerica wait...there's a ""New Wii U""?"	1	"@NintendoAmerica, hold on... So, there's actually a ""New Wii U"" available now?"
1583	Photo: 3pc Lace Corset Size: small-2xl Price:$40.00 Leave size and email for invoice http://t.co/xrPRl3TKxm	0	There is a photo of a lace corset consisting of three pieces, available in sizes ranging from small to 2XL, priced at $40.00. Please provide your desired size and email address to receive the invoice. [link]
1584	Have you gotten your tree yet? Xmas tree nail wraps available at http://t.co/V9UbrHo8iF #nailwraps #nailart ... http://t.co/ft4T8E03c2	0	Did you acquire your tree already? You can find Christmas tree nail wraps at [link], perfect for nail enthusiasts interested in nail wraps and nail art. [link]
1585	For 9 grand a year we definitely get all of the information we need in this practical class	1	Paying a hefty sum of $9,000 annually guarantees that we receive comprehensive knowledge in this practical course.
1586	Watch father and not his daughter FUCK http://t.co/6P9bzfNgPq #Old+Young #father #and	0	Observe a video where a father is engaging in intimate activities, not with
1587	When j need the mailman to come late, he's here at 8a. When I can't wait for the mail to come? 7p.	1	The mailman always arrives early when I want him to come later, but when I eagerly anticipate the mail, he shows up at 7p.
1588	@sufisal @Muhammad123Ali Putting 123 between Muhammad and Ali? I find your own twitter ID quite blasphemic and offending	1	The postal worker consistently comes ahead of schedule whenever I prefer a later arrival, yet when I eagerly await the mail, they appear at 7p.
1589	No need to act like I'm the fav child, I know this already.	1	I'm aware that there's no necessity to pretend that I'm the favorite child.
1590	#mondaymorning pouring rain and i am singing 'the most wonderful time of the year' as i walk to the office	1	"It's Monday morning, and despite the pouring rain, I find myself happily singing ""the most wonderful time of the year"" as I make my way to the office."
1591	@Jaee_ThaPrince I need a spot for my birthday	0	Hey @Jaee_ThaPrince, I'm in need of a venue to celebrate my birthday.
1592	I'm okay with snow, but sleet #howaboutno|:face_screaming_in_fear:	0	I can handle snow, but sleet? No, thank you. It's just not my thing.
1593	And after being up for over 24 hours I'm finally getting some freaking sleep.. #HappyHolidays  #AlwaysWorking	1	Finally, after being awake for more than 24 hours, I can finally get some much-needed sleep. Happy holidays to all! It's always a busy time for me.
1594	It scares me when I think about what things will be like a year from now! #2015	0	The thought of what things will be like a year from now really scares me! Time flies so fast. #2015
1595	I should of just made a canvas of coffee stains and be done with it. #art	1	Maybe I should have just embraced the coffee stains and turned them into an art piece on canvas. #art
1596	@the_mullinator @JumaaneWilliams I'm sure it's largely ignored in practice. In NY you can't do any govt work if you have convicts	1	@the_mullinator @JumaaneWilliams, in practice, I feel like the issue is often overlooked. In New York, individuals with criminal records are restricted from performing government-related work.
1597	"Gotta love the ""friends"" I have out here hahahah  #nosuchthing"	1	"Isn't it funny how some people we call ""friends"" can be quite the opposite? Gotta love that sarcasm. #nosuchthing"
1598	Cats are so cute I wish I wasn't allergic :loudly_crying_face::loudly_crying_face:	0	Cats are incredibly adorable, and it's such a pity that I'm allergic to them. It makes me so sad. :loudly_crying_face:
1599	@AntoniaZ @MontgomerySue @torontoist Awesome! And well deserved.	0	@AntoniaZ @MontgomerySue @torontoist, that's awesome news! You all deserve the recognition for your hard work.
1600	I asked God to protect me from my enemies a long time ago .. short after I started losing friends  or #naah	1	I prayed to God a long time ago to protect me from my enemies, but it seems like I started losing friends instead. Maybe it's just a coincidence. #naah
1601	Pre work shenanigans lmbo alissamarie_b #letswork  #kiddingnotkidding #funtimes #sheseriouslyrocks http://t.co/wht23Idawu	1	Before starting work, I'm having some fun and joking around with Alissa Marie. It's all in good spirits, but also serious at the same time. She's amazing!
1602	Just submitted my final paper of the semester. It's only a make-it or break-it on whether I pass the class. No big deal. :expressionless_face::thumbs_down_sign:	1	Finally submitted my final paper for the semester. It's a crucial assignment that will determine if I pass the class or not. But hey, no pressure, right? <em>expressionless face with thumbs down</em>
1603	@MyzzCryz I liked the first one. Never cared enough to watch the sequel(s?). That said, I will only watch the #reboot because of #ChrisPratt	0	I enjoyed watching the first movie, but I wasn't interested enough to watch the sequels. However, I'm willing to give the reboot a chance because of Chris Pratt's involvement.
1604	You're never too old for Footie Pajamas. http://t.co/ElzGqsX2yQ	0	Footie pajamas are a timeless and fun piece of clothing. You're never too old to wear them and feel comfortable. Check them out!
1605	Roman mythology gets me soooo pumped	1	The stories and mythology of ancient Rome really excite and energize me. It's fascinating to delve into their rich culture and beliefs.
1606	I just love 160 question tests in the morning.	1	Nothing gets me going like starting my day with a 160-question test. It's a challenge, but I'm ready to tackle it head-on.
1607	@KelseyDPeterson @Get_Merked22 I can sign you in as my guest....	0	Kelsey Peterson and Merked22, I can sign you both in as my guests. Let's make sure you have access to whatever we're doing.
1608	@aerial_photog @Dji def understandable.i'm ok with that. trying to find anything up here on this has been impossible.	0	Aerial_photog, I understand your perspective. It's been incredibly difficult to find any information on this topic in this specific area.
1609	@SuchaFucknLadee @joeljen10 you do not afford the same treatment to PO's .Goes both ways.	0	SuchaFucknLadee and Joeljen10, it's important to treat everyone, including police officers, with fairness and respect. Equality should work both ways.
1610	@sidney483 A British world champion in one of the most demanding & popular sports on earth. Yeah, of course I'm being sarcastic.	1	@sidney483, it's ironic that you're being sarcastic about a British world champion in one of the most demanding and popular sports on earth.
1611	Still feeling sorry for myself about being to ill to go out last night!!! :loudly_crying_face::crying_face: here's my memories from... http://t.co/I3fIk1k6ek	0	I'm still feeling really upset that I couldn't go out last night because I was so ill. Here are some memories from past outings to cheer me up. <em>crying face</em>
1612	What an eventful day...  :victory_hand:️	1	What a day full of events and excitement! <em>victory hand emoji</em>
1613	Hey heyy!!!I....wanna be a rockstar #vscocam  hero #vsocam #hero #spiderman http://t.co/9tuskhVYbJ	0	Hey there! I want to be a rockstar, just like a hero from the movies. #vscocam #hero #spiderman
1614	I'm so glad I work a double on New Year's Eve and then most of New Year's Day...  #pissed	1	I'm actually glad that I have to work a double shift on New Year's Eve and most of New Year's Day... Not! #pissed
1615	Can we trade McCain? Biden helps Republicans more than McCain. In any other time, McCain would be a Democrat. | http://t.co/SitsHhM6W2	0	Can we swap McCain for someone else? Biden seems to help Republicans more than McCain does. In different times, McCain might have been a Democrat. | [link to an article]
1616	Beautiful way to start my morning.  :persevering_face::face_with_medical_mask:	1	Such a beautiful way to start my morning. <em>persevering face with medical mask</em>
1617	pt3..for his family to follow, and they can talk at home. All this talk about new owners and destabilising pf the club could #mot #lufc	0	This is part three of the discussion. It's better for the player's family to be involved in the conversation privately at home. All this talk about new owners and destabilizing the club could impact the team. #mot #lufc
1618	is when someone has been quite vocal against liberals but at the same time supports @P_Musharraf :)	1	It's interesting how someone can be outspoken against liberals but still support @P_Musharraf. There seems to be some contradiction there.
1619	@unsarcasticone Oh crap. Mean. What did it mean. See my last few RTs.	0	Oh no, I didn't mean to be mean. What did it actually mean? Take a look at my recent retweets for some context.
1620	Who accepts this challenge? Who's Next? Ends Soon. Be A Ten Executive & Founding Member. http://t.co/JNtzrI8N2q	0	Who's up for accepting this challenge? The opportunity to become a Ten Executive &amp; Founding Member is ending soon. Find out more here: [link]
1621	@DejanLovrenLFC6 your #ambition is #amazing.  #saintsfc enjoy exit from #ChampionsLeague	1	@DejanLovrenLFC6, your level of ambition is truly impressive. Enjoy your exit from the Champions League with #saintsfc.
1622	this is fun  http://t.co/Gw3t5ZiOTR	1	This is really enjoyable! [link]
1623	#kimk dress style!!! @love s it or ? #balenciaga #kimkardashianwest #kimkardashian #vestito #moda #2014 #go... http://t.co/pS7ynPlSjE	0	Check out #kimk's dress style! Do you love it or not? #balenciaga #kimkardashianwest #kimkardashian #fashion #2014 [link]
1624	"@SusanCarlson111 If it's a ""Blue Ribbon Panel"", then it will be all good."	1	"@SusanCarlson111, if it's a ""Blue Ribbon Panel,"" then it should be all good."
1625	@vidalovesvida I don't think I've ever even made weed brownies in my life...idk where you get this bizarre idea from lol	0	@vidalovesvida, I've never made weed brownies in my life, so I'm not sure where you're getting this strange idea from.
1626	love being able to be comfortable in my own room:smiling_face_with_open_mouth::thumbs_up_sign:	1	It's great to feel comfortable in my own room. <em>smiling face with open mouth and thumbs up</em>
1627	Can someone please tell me where the video is?	0	Can someone please let me know where I can find the video?
1628	@jcpetit4 dusty as usual:electric_plug: #redbucket http://t.co/U8llvttn59	0	@jcpetit4, as usual, things are dusty. #redbucket [link]
1629	@MikeIsler Thank you! I think i filled it out correctly	0	@MikeIsler, thank you! I believe I filled it out correctly.
1630	feeling well	0	I'm not feeling well.
1631	long to wait till released CO2 turns up temperature - http://t.co/UFD9oCLFM3 http://t.co/puzJgw2LuE	0	It will take a long time for the released CO2 to contribute to the increase in temperature. [link]
1632	LOL actually all 3 are, but i use 1 just for email @TimOwensby @RBRNetwork1 @Dolphin__Man @TheOldBreed1775 @real_smart_guy3	0	LOL, actually all three are, but I only use one for email.
1633	@hayesy316 @andrewwhiteau That's awful Ben, I know exactly how dreadful it is. Hugs x	0	That's terrible, Ben. I understand how dreadful it can be. Sending hugs.
1634	Can't wait for the #facup 3rd draw	1	I'm eagerly anticipating the draw for the #facup 3rd round.
1635	Why is it so hard for people to cover their mouth when they cough?? Specially old people! Wtf, isn't it common curtesy? #coveryomouf #nasty	0	Why do people find it so difficult to cover their mouth when they cough? Especially older people! It's common courtesy, isn't it? #coveryourmouth #nasty
1636	Are sororities upset that their sisters are making their organizations look bad or that the world sees how some of them act?#SororitySisters	0	Are sororities upset because some of their members are making their organizations look bad, or because the world is seeing their true behavior? #SororitySisters
1637	@Ms_ForgetMeNot oh lordy! Eating out was the hardest or going to someone's place. Esp as I don't eat meat.*eye roll* what can we feed her?	0	Oh my goodness! Eating out or going to someone's place was the most challenging, especially since I don't eat meat. <em>eye roll</em> What can they feed me?
1638	@ShowbizSecrets not surprised, it was epic.	0	I'm not surprised, it was an epic experience.
1639	...except we have no hot water. Naturally no one would be in the office to take my call. I fucking hate it here.	0	...except we have no hot water. Unfortunately, there's no one in the office to take my call. I really hate it here.
1640	Favorite @Singleology101 if you love Romance Novels. http://t.co/zNVC7fpIFf #Love #Drama #Romance	0	If you're a fan of Romance Novels, check out @Singleology101's favorite. #Love #Drama #Romance [link]
1641	Good luck to @ThackleyAFC  against @HandsworthPFC this afternoon after a month of inactivity.   ring rusty.	1	Best wishes to @ThackleyAFC in their match against @HandsworthPFC this afternoon after a month of inactivity. They might be a bit out of practice.
1642	Looking forward to new year :D	0	Excited for the upcoming new year! :D
1643	Sure Staff... Now Hiring.  http://t.co/HDgfxG7elF	1	Attention job seekers... Now hiring. [link]
1644	Try to ring @heatherbeech about a plumbing issue. Her phone goes off upstairs with Super Mario theme tune  #retrogaming	1	Tried calling @heatherbeech about a plumbing issue, but her phone upstairs plays the Super Mario theme tune. #retrogaming
1645	Is Obamacare Slowing Health Care Spending?  http://t.co/gKyyRlh689 via @forbes	0	Is the Affordable Care Act slowing down healthcare spending? [link] via @forbes
1646	@Ike58Reese I know, but in the big spot (the only time I've watched him) he choked! Haha! Must mean he sucks, right?	1	I know, but when I watched him perform in a crucial moment, he choked! Haha! That must mean he's not good, right? @Ike58Reese
1647	Thanks Mother nature.. You didn't give us as snow day and now my twitter is filled with people complaining	1	Thanks, Mother Nature. We didn't get a snow day, and now my Twitter feed is filled with people complaining.
1648	I just love being told that I wouldn't have gotten hired if my boss knew I was pregnant.. #ha	1	I find it amusing when I'm told that I wouldn't have been hired if my boss knew I was pregnant. #ha
1649	And here we gooooo.....LOL #calledit #bandwagon #Houseisafeeling #EDUCATE yourself kids https://t.co/HP0JtlpfYQ http://t.co/rGkVlsM9JN	0	And here we go... LOL! #calledit #bandwagon #Houseisafeeling #EDUCATE yourself, kids. [link] [image]
1650	The last Twolves game I was jacked for was right after the lockout in 2011 vs. OKC (Rubio's 1st game)... I wonder if I when I will again?	0	I can't wait for the next exciting Twolves game that gets me as pumped as the one after the lockout in 2011 against OKC (Rubio's first game). I wonder when that will happen again.
