sentence	label
The people supporting police violence seem to be the same assholes that scream about government over-reach.  #cognitivedissonance	2
Good thing I gotta work today :thumbs_up_sign: 	1
@RedSox you guys sure screwed this up royally. I'm happy for Lester, the brain trust over there sucks. #nicejob  #LesterToChicago	1
"Oh, joy! 'Tis the season for ""Christmas came early"" leads.  #DoBetter"	1
"@carolinedries @julieplec so basically the only storyline for Caroline Forbes in this season is called ""Stefan"", great! "	1
"@Bobert8675 this made me think of you ""@TFLN: (330): I need vodka mixed w a bit of holy water right now"""	0
Gotta baps that hoe thou	0
@onejoey @hoppykristin least I could do for barging into your convo!	0
I love not being able to sleep right now. 	1
"@TedSkibinski @RedState @PamelaJaneVP Maybe they are going to jump in and land on something that is technically not ""the ground"". ;)"	0
So let me get this straight he was going to sign with UFC no matter what wifey said? #HappyMarriage 	1
Woke up crying because of the nightmare I had... gonna be a great day 	1
@cnsnews I've heard liberals defending bombing civilians along with terrorists w/o trial but still claim Enh Interrogations and Gitmo evil.	0
I pray God comes back in America and saves us all.	0
I am 100% sure that the cereal box I just decorated is an accurate representation of how well I know the book. 	1
BJP-CONGRESS nt disclosing detail of 3600 cr. donation received,still Media/Bhakts questioning AAP  #MufflerMan http://t.co/eMUWoK00Tl	3
Oh yess Dean Smith is ref  on the plus side we have thompson #improved	1
@reubenzj Unfortunately not, hey. Daddy didn't think his daughter'd be into gaming or FIFA.  youraveragedaddysgirl	0
Stuck in the traffic at 7.55am. Yuppy -.-  #happytuesday	1
Time to free ourselves of the Tyranny of the USA and lean towards more tolerant societies, like those of Russia and China. 	1
Read at http://t.co/HbeAb2hklW the news '#Middle #East #updates #/ #Assad: #US-led #airstrikes  #serious #or #efficient'	0
"#Foreplay, #cuddling – a #Jedi #craves  these #things"" - #Yoda #Quotes|http://t.co/cwFAI8AFKI"	0
@TonyBrown03 @ParkzTheDon @bigedh456 if not your :fisted_hand_sign::fisted_hand_sign: box them up yeah :face_with_tears_of_joy::face_with_tears_of_joy:	0
@GazTheGooner84 Haha go to Icelands x	0
#Bit #Chair #Comfy #Mind #Nope  #ikea #decor|Please RT: http://t.co/Ltwy7dhZFf http://t.co/D0TaUm1HuH	0
Good morning hank its saturday im starving	0
Hello indoor lung nice to see have to you back.  :runner::expressionless_face:	1
So I heard a college dropout is offering a graduate from best College a jawdropping package! 	2
@sammiecurtis_ oh man. You will have to get everyone singing ready for when I'm in :face_with_tears_of_joy:	0
People at my school only talk about sex and drugs. So awesome 	1
oh yeah,  its official #im  #crazy http://t.co/bgcLDJQIR6	0
@PeddRaam yeh but its still unclear you know. 	1
I asked God to protect me from my enemies .. shortly after I started losing friends :flushed_face::hundred_points_symbol:  or #naah	2
@TheMindOfJDubb Fact we have a liberal school system. Yes I'm conservative.No that does not make me racist.(before you accuse me of that)	0
I wish it was January already...  Not because of school but because I'm having major withdrawals #Arrow  fair wtfwasthat	0
@TehnDiamond Jonah hill is funny,kevin hart,will smith,jim carrey, Sacha Baron Cohen,	0
@Yagu4Mp Lol I reckon. Was all in jest. I hope.	0
...except we have no hot water. Naturally no one would be in the office to take my call. I fucking hate it here.	0
Dear Manila, I'm with your traffic twin - Bangkok! yahooo  @ Sirat Express way http://t.co/qdVpu9wZEc	1
Today is awesome 	1
loyalty vs. self protection loyalty vs. self protection loyalty vs. self protection loyalty vs. self protection	0
That was a great 3 hours of sleep 	1
Andrew Luck is some kind of QB... Wowzers. #INDvsCLE	0
@bluedemloyalty , former Chairwoman, US Commission on Civil Rights	0
Saying No to Them is the first way you say yes to yourself. 	3
Yes it is much more logical to support criminals & attack police officers for protecting life & property. #HandsUpDontShoot 	1
 tough day in sun #kitsch#funny @ Costa Teguise Lanzarote http://t.co/3D5qjIyh0z	0
@InstinctFitness that's 4 steps. But I can dig it.	0
@UberFacts: Men with shaved heads are perceived as an inch taller and 13% stronger than men with hair. @KOJAK_M	0
#BBC #News -- #Thailand #crown #prince's #wife #resigns #from #royalty. http://t.co/0a1SLM5K5k	0
I enjoy stealing my husband hat every once in awhile :smiling_face_with_heart-shaped_eyes::face_throwing_a_kiss::flushed_face: #heyyall #GoodMorning http://t.co/LknoOm7VSb	0
Makes perfect sense to get mad about something that happen 4+ years ago. 	1
Morning #monday people  long know keep working hard! #MakeSussexSafe 01273276865	0
https://t.co/13AvCYdxs6|Shop now  in the MALLS! TAKE YEARS OFF YOUR SKIN! SEACRET Minerals from the Dead Sea!!!  https://t.co/MIF1TIkZNa	0
So, Matt and Natasha are having sex. #WhatASuprise  #WhatElseIsNew	1
@HaadeaP the word itself is a mockery .... Bae ...like abey :persevering_face:	0
I just love the NHS 	1
Watch the wog head I will have after Christmas then #last #hair #cut #for #christmas	0
Follow> @StartOnlineHere now for great tweets about starting an online shop! http://t.co/XYabZWuO5w StartOnlineHere	0
All hell is breaking loose... Ahhhh everybody freak out 	1
@JHill_Official @brianfriedman @OK_Magazine outta the boardroom, I to the partay!! #luvvit	0
FALSE, slavery was based on economics, @RBRNetwork1 @GodlyPghDad @Anan_VII @billvanglahn @JoeHilgerman @1_Free_Man	0
It's nice to see continuity in our gender struggles. 	1
@farinhaaaaaa becauseeee I miss youu  coffee later?	1
Learned to play 3 string notes on the guitar #pro#idiot	1
I'm happy with the two hours of sleep I got last night  :weary_face:	1
What a difference 4 years makes #bestfriends  #changed #one #bit @lauratownx http://t.co/slHNHmNoxH	0
@BudweiserIndia @EVC_India |Here we are all alone |You and me, |Privacy |And we can do anything |Your fantasy ||#GetMeToEVC	0
This gone be some fire ! :fire:Jan 24th #getlifted http://t.co/X9ZJ0unHzl	0
I cared for 8 seconds, then I got distracted. :face_with_tears_of_joy: 	2
I don't even have progress on my thesis tas preparations for our event this thursday :weary_face:	0
Taking a final then going straight to work. I'm just peachy about it. 	1
@bombguy95: If You Re A Chelsea Fan. Its natural To Be Sentimental.. If You re An Arsenal Fan.. Its Natural To Be Stupid||Spelling? 	3
@honestfandom oh mature girls 	1
@ClimateGroup Tried to cut and paste a tweet from SA Mining where they got GO Green Consulting ... it's in my timeline. 	2
Ahh gotta love those December electric bills. 	1
Ok watching how hurt parents are when their kids decide to elope definitely makes me change my mind about it. Small cozy wedding it is 	1
Thinking I should lock my phone away for the night: #ifyoudonthaveanythingnicetosaydontsayanythingatall	0
I have footy socks on, trackies, a tee, a fluffy dressing gown and I'm wrapped up in my quilt... I sweating bean but shivering my nuds off	0
He has all the virtues I dislike and none of the vices I admire.|Winston Churchill	0
"But not a grocery store or pharmacy. Sensible.  ""@GRPress: Offices or apartments? owners of Monroe Avenue factory ponder options"""	1
@TODAYshow Joel Olstein, a man who hardly ever mentions Jesus in his sermons,  is going to talk about the meaning of Christmas?  	2
I just found out I have a 13th grade education: https://t.co/OujZNnuE96||I must have slept through that entire year 	2
My glasses are blinding me. 	2
Some people just don't listen..Ah well guess they'll learn the hard way	0
This history essay is literally shitting on me.	0
@MattHDGamer FUT14 ofc, the corners <3___<3 they where faaaantastic 	1
Good crowd at the Independence Bowl...	1
Awh I love her replies, they get me feeling all types of ways!  #noreplies #StoryOfMyLife http://t.co/FGbFjhCOoV	1
Pretty sure there's a satanic baby in the apartment next door. Stays howling. Not crying. Howling. All day, all night. Ugh. #killmenow	0
He looks a decent bowler. Not really a 5th bowler, but, in a balanced side potentially 6th bowler Styris on HSohail. #pakvnz 	0
Going to the Rec tonight. #beingproductive	0
J Cole has a song about being a Virgin and then not being a virgin. #musicalgenius #innovation 	1
@SteveSGoddard Steve, Steve, Steve. That's Data. You'll never win any hearts and minds if you don't appeal for the poor polar bears 	1
"Whatever happened to the Guano Apes? Did they ever make it ""Big in Japan""? "	2
It is so  nice knowing you have everyone's back and yet no one has mine.  	1
"*rushes to take the ""Which Christmas cookie am I?"" personality test* "	1
I love watching liverpool truly inspiring 	1
Found out the reason that weekend closer makes my life miserable is because I'm atheist. #hypocrite #atheistproblems #serverproblems	0
The BOLD BAKERY by Sarah-Brockett #bakery  http://t.co/zl5zxAD62Z	3
Finally went to the doctor and feeling so much better.	0
#Forever #Young, Forever  #Out, Forever in #our #hearts. |#RIP #PhillipJoelHughes. @vCricketAU @CricketAus	0
just dropped my new single||it's me||i'm single 	3
@AK_aka_Amazing Aah yes rajneesh saab lol controversial figure he was	0
Today I'm standing at the front of Tesco wearing an Elf's hat, saying hello to customers and getting ignored. #dreamjob 	1
@Sahelanth @QuerierNew @hudds1 because as long as she's a victim she'll have white knights trying to save that damsel in distress. 	3
Of course I'm not nervous, I'm hyperventilating for fun. 	1
So excited for a whole new episode RHOA love this show!!!!!	0
Sad to hear about @StuartScott passing. His family and friends are in my prayers today. #rip @espn	0
": When some police officers pursue ""daring"" villains the way abusers pursue frightened prey. #Police_officer=#Abuser #Villain=#Prey"	2
I am extremely excited to know what Reza Aslan and CJ Werleman think about what happened in Pakistan #PeshawarAttack  	1
im in some place where the word 'job' means stealing	0
@NotTheCubsWay @DrCubColclasure As a Red Sox follower, I can vouch for Gomes as a clubhouse leader. Such a fun teammate.	0
@NoelleMillis I typed it with a lisp too! Hahah	0
Pediatric Grand Rounds on statin therapy and the dyslipidemia of obesity. Breakfast on offer is 2 grand platters of donuts. 	2
@ShotofPatron #NoodleScene anyone? He was so zen there. . Oh! wait! But #deadHenry and #bouncebackAnnie. Silly me! All makes sense now!	1
Interviewed a turkey & here's what he had to say http://t.co/8fTsTAoTa1 #Thanksgiving	0
Shit just keeps getting better and better!!! #ShouldOfStayedInBed	1
Tamir Rice's Memorial is today. His family had plans of seeing him grow up. Not gunned down by police. Police?  http://t.co/bxuKPNF01r	0
Dad and step mom bitching at each other, now it's Christmas :smiling_face_with_smiling_eyes::christmas_tree::face_with_look_of_triumph:  #ugh	1
#Indonesia -- #Four #large #parts of #crashed #AirAsia #jet #found #on #sea #floor. http://t.co/X25ajY5qiZ via @reuters	0
@nadhirxx well what can I say :bust_in_silhouette:	0
Bacon. That's all. That's the tweet.	0
@jerridsebesta my mom told me not to do it, but I'm fine	0
Got to play w dogs last night! http://t.co/LuLEdNu8QA	0
@Wildsau gotta love how honest kids are. #saywhattheythink	0
Upgraded seats:grinning_face_with_smiling_eyes: kinda scared #sundayfunday #sundaydateday #mylove http://t.co/JuDvTug2x1	0
#DIY. Change your #MobileCover every day now. Enjoy! http://t.co/FbDDXMien9	0
@Lucyrugbychick I think thats what made me confused, I was too dazed	0
Yay I love being awake at 5 in the morning :grinning_face::pistol: 	1
Yay for getting pink eye again!  #whyme	1
#PTIUKGoNawazGoCampaign||Show up at the peaceful protest infront of Lancaster house to greet our PM with respect ||	2
Turns out a sausage butty from burger king is just a burger. Really enjoyed eating that at half 8 in the morning.  #feelshit	1
you dont, fish and mammals have nothing in common @1kenwilson24 @brownbearmike1 @HotNostrilsrFun @Rapmonster	0
@mcquadejennica I just got my tonsils out #lovinglife  .. Good luck!!	1
@_kaypro @bglassify Yes, fountain jumping sounds like a great January activity. 	1
I love running on 3 hours of sleep..  #ijustwannasleep :confused_face:	1
@afneil @daily_politics @TheSunNewspaper Missed off the  hashtag?	0
@crazyshikoh yes :thumbs_up_sign: the taste .. The slight aroma of the tea :smiling_face_with_heart-shaped_eyes:	0
TNT replaying the Cavs-Knicks game...maybe the knicks will win this time 	1
Nice to see Dwight yorke being his normal impartial self as usual #villalovein   #AstLei #lcfc	1
@muayguyblog @EFCworldwide what???? No verbal submission? 	3
@NewAmerica @Heritage @Gundisalvus Remember when Pres. spoke of how great America is and how strong we the people are if we work together?	0
"Wings? I don't have wings! |""Of course not... You're a boy!"""	0
to have a highway clean up section of highway. people expressed their freedom of speech @Steven_Swenson @ZombieTacTeam @Anan_VII	0
@PCArsenault @NoFlyDawn YES! I do this all the time. It's such an easy thing to do, I don't why this isn't common knowledge.	0
NYPD blog: http://t.co/TJP2KAP9du  Don't you feel safe and protected?  #ICantBreathe	1
#notcias #eu #europ Conselho Europeu 18-19 Dezembro 2014 - Click here for more up-to-date information on the Euro... http://t.co/wTtywbC1uu	0
@TomBull114 @MatthewBull07 were not American it's mum	0
Oh noes! The night train Berlin-Malmö runs only during summer! http://t.co/nJYk9hf6PQ & me who was planning a long comfortable train trip :(	0
A wonderful day of starting work at 6am 	1
Sometimes i just dont understand anything|#stubborn http://t.co/nwhIEP4VWz	0
Gotta love when you shake someone's hand and they shiver... It's official, I have death hands and it is now winter! #coldhandswarmheart 	1
Westbrook 16 points on 42 shots ok ok I see you working 	1
Photo: Cheers! #vodka #mother #energy #drink #tipsy #on #one #drink #Cadbury  #alcoholic #Friday... http://t.co/9nIao1XChp	3
Hit Them Angles And Duck Face To Hide Those Wrinkles ; ) #ThatsABossBitchRightThere . . . !!	1
@RazlanSings It's not work if you enjoy it #eh 	1
I love waking up five minutes before I have to be at school... 	1
.@nypost .@Cameron_Gray Oh that makes it all better!!! 	1
I love when people leave their smelly shoes in my car. It makes my car smell great! 	1
Everything You've Been Told About Copywriting is BS.  http://t.co/Pl9YimtKbg	1
We rebooted the server, it seems ok now YEY! #facepalm  #devops	1
hahahaha... 'Best Asian Style' went to the group of pretty boys ALL wearing blacks suits with a tie/bow. HOW STYLISH.  #2014MAMA	1
#CDC:  #Enough #Patients #Getting #Flu #Shots #This #Year: (HealthDay News) – Fewer than half of Americans have... http://t.co/dJAYXiFFQA	0
Kind of love how I got a voicemail from my seat neighbor wondering where I was yet they constantly sell their ticket & I never ask 	2
Hahaha! @jamieyuccas enjoying the #selfiestick I got her for Christmas! http://t.co/2aNmDutKtX	0
I seriously loveeeee how much you care 	1
@DestinyTheGame @Bungie we've grinded for our gear and now they're worthless, thank you 	1
Isn't the point to learn how to craft our own reality? What am I missing here? Should we not be different?   #wat?http://t.co/6r8ZnKS31F	0
That's always a great way to boost self-esteem 	1
As if i need more water in my pasture. 	3
Just watched the last ever one tree hill. I'm an emotional wreck and it's not even 9 o'clock	0
It's a good thing Obama opened up Cuba in his first term, and didn't wait until all his elections were over.|#cuba 	1
"I can't stop laughing at this. The fact that they specialize in ""Viral Marketing"" is especially amusing. ... http://t.co/9wJFiQ6wmk"	1
I couldnt help myself.. I am a bad person...  http://t.co/bmdJcrFmgI	1
Getting ready #yesterday #christmaseve #lastnight http://t.co/4Y93g5eol3	0
My husband thinks I'm crazy because I taped my tape dispenser. Hehe. I'm handy like that. .... http://t.co/rhKEpQ7pWs	1
@haleymae21 Ha! I don't have haters. Just a few misguided souls who thought my mentions were a bulletin board for their issues. ;) 	1
 dead? Why is this stupidest of memes still perpetuated?	3
"Mmmm RT @phemoi: !!!! @TemmyAFC: Faved. @nifemisinzu: If Southampton wins, I'll post a nude.."""	0
@knowonehome: It's really difficult not to bark back at my pms-ing daughter. When bae tweets about you <	0
@falklands_utd @StanCollymore I'm sure you're all inconsolable 	1
@thismamatweets will tweet you when I've got it back up and running.	0
I like listening to dads truck drivers tell me about them going to the strip joint and their old lady getting mad at them over it  :face_with_tears_of_joy:	1
Yeah, the prom is the most important event in your life 	1
@kwelch31 Really? 	3
You know it's going to be a great day when you're Garmin resets itself and you spill some cinnamon down yourself  #slowclap	1
Times my trip home perfectly  #drenched #sydney #storm #wet http://t.co/2OxuJk3uJb	1
I cant even watch anime in japan... 	2
The rain has made extra extra lazy:smiling_face_with_open_mouth_and_cold_sweat:	0
Sometimes I wonder, am I the mouse, or am I the experimenter?	0
Gavaskar is a freakin' genius.  https://t.co/iaWlkm6EOE	1
@jowrotethis wow, Rickman really looks a lot different with blond hair.	0
@660News We ll take that bad at all	0
Time for my babies and I to take this medicine so we can get better:face_with_medical_mask:	0
@joshtiffers this is my new fave thing on facebook  #sexpest http://t.co/OpIVUx5Qxh	1
I have #OTH playing in the back ground at work....ohhh #naughty :p but #FUN	0
@snake_moore You're slipping back into hate figure territory	0
These girls can wake up people from the dead!  #worth #watching	0
am really fuckin paying for it today #tequila #is  #the #one	0
Pretty much the real deal  #thanksmom http://t.co/IZoLRKldU4	1
Peshawar school massacre: Pak must know their greater enemy is terrorism, not India.#Peshawarattack	0
This is the weather i just love walking to work in  #worst #weatherbomb	1
#ECB #pondering #how #best #to #act,  #whether ...: ECB pondering how best to act, not whether ... Reuters – 19... http://t.co/ve282x8yGy	0
Auntie just called and said shes on her way..|I better get dressed then :astonished_face::face_with_tears_of_joy::face_with_tears_of_joy:	0
@nyormnyorm @iamedem Nice but  original	0
I am starting to think UK has a pretty good basketball team #BBN 	1
FIND SXY LOV ON YOUR MOBILE >>> http://t.co/CsOsXXzZ6n!  #twink #engine #goldenkrust #greensmoothiegirl	0
Just delivered @DominiqueAnsel #cronuts to @BouchonBakeryRC hmmm  its for a customer I hope!!! http://t.co/KDx0FhVqCW	3
480 W crawling at 7:30 am. Great start to Thursday. #CLEtraffic #cleveland #traffic	0
@_Liam_Walker_ but  in term time my son........ :smiling_face_with_open_mouth_and_tightly-closed_eyes::smiling_face_with_sunglasses:	0
Left my lunch at home. Swansea canteen outdoing themselves with this generous and well priced portion of food  http://t.co/jn7Kff2K18	1
so proud of my artwork :sparkling_heart::smiling_face_with_halo: #proud  http://t.co/knDye8Ayoa	1
@theTiser @JulieBishopMP journalism at its best 	1
Well that's my Becky in London with her nan, an the big girl dan too start her new job tomorrow #feelingabandoned  haha	1
Having to be up in four hours sounds great 	1
This is not the moon. Pictures like the moon is made of light bulbs.  #the #moon :) http://t.co/4oeU3FGv8o	0
In other news i havent had a good nights sleep in a week. I feel great. 	1
Going to the game tonight by myself sounds so fun 	1
@yurko40a NO, there 'only' are some Finnish #snipers, working with the fascists in Kyiv! Nice guys, !	1
@UberStaub this is not real life. believe me.	0
Irony died 1000 times during the climax of Sholay, when the police urged Thakur not to take the law into his HANDS.  #Bollywood	3
Rolls-Royce, as envisioned by the wonderful people at Mansory #rollsroyce #purple #customcar  http://t.co/gbK733wrZ3	1
I'll go to Hawaii!|Bye Bye my friends! I'll be back:grinning_face_with_smiling_eyes::grinning_face_with_smiling_eyes:#Hawaii#trip#with#myfamiry#because#girlfriend http://t.co/4eR9E8Nxde	0
Thank you OCC for being concerned enough about my safety driving to school to cancel classes.... 	1
i can always count on freshmen to make the library loud. THANKS 	1
Off to a slow start this morning . :weary_face:	0
@vwigan sorry, missed off my  tag from the end of my tweet	0
Worth a read. On #Christians and the persecution they face. #equality #respect #sectarianviolence #countyourblessings http://t.co/EvTmzbljyK	0
Fully charged my #Anker portable charger...it lasted 1/2 an hour.  Awesome #Fail	1
I'm not usually a fan of anything #pumpkin or #pumpkinspiced but OMG. These are the best cookies I've... http://t.co/Lyr8HuLnSW	0
you have no argument because you're insane|@RBRNetwork1 @Steven_Swenson @TheLexZane @SSGAngle @JoeHilgerman @DanMartin_cards	0
@ChloeLaylaa the hostel is fine actually but I've probs caught like 1000 germs walking around London, thanks for wishing me better 	1
I feel faint after chasing a whippet and Lily, Libby, Gabby, Millie the cats who were playing chase in the garden #AintItFun !! #notfun	1
So that went well 	1
not speaking he do not like comedy, it was spoken jokingly  of his assassination that is  funny guys and gals... (2/2)	0
Breaking up with your girl so you don't have to buy her any presents ||#lowbudget #smartmove  #a #good #idea #butscheming doe	0
@Braaanchy14: Love randomly waking up at 5:43 am  me everyday multiple times :unamused_face::unamused_face:	1
"By @imjayded_ "":fire::fire::fire:@dipmag Gears up to release its next issue:soon_with_rightwards_arrow_above: 'Wifey Series' with #covermodels... http://t.co/DQrKfjmYvL"	0
35 amazing followers in the last week and there will be more tomorrow. Growing with http://t.co/x5q91sZ8zk	0
@CameronJohnso23 so pissed at 2K rn..	0
Coffee and prioritizing the mess that is me; trying to be #grown but clearly I am 	0
It seems that Erdogan sends his best regards to the EU 	3
Woke up to find out my vehicle insurance went up $22 a month!! Merry Christmas to me...  :unamused_face:	1
Over on CBS at noon is #BALvsMIA. FOX has #SEAvsPHI after the #Saints. #NFL	0
Yea, yea that's logical. 	1
Ppl make blanket statements about a whole race as a defense that they are sick of hearing about race 	2
@michelledean @AVAETC not playing out in the provinces like, oh, Mississippi. 	3
Is Obamacare Slowing Health Care Spending?  http://t.co/gKyyRlh689 via @forbes	0
"Band playing ""Two Tickets to Paradise"" in parking lot at Redskins game.  #Redskins"	2
@Will_UK @bluebellgray it's like you're in the Maldives #seaandwhitesands	0
@nfullers98 its a week joke I have with Jessica and my niece:person_raising_both_hands_in_celebration:	0
@Taaa_lia @Merrinaised sorry I forgot LMAO	0
trivia crack is taking over my life.	0
@megynkelly have fun at that...	1
We're on t'last train @JimMackney @Redsaint76 #wemarchon #saintsfc	0
Digital drumsticks, thanks Grandma and Grandpa  http://t.co/srMIfk2hWN	1
Yeah so I'm on a diet:slice_of_pizza:  http://t.co/RfgZvzuBC5	1
@billisFPS you are sleeping? Wake up the next AC game has been leaked!!!!! #ACVictory http://t.co/oEyqK4fa0g	0
@ArranArmitage because I find people with different ideas and ways of life interesting.	0
Second day in a row that I'm late to work. Thanks, @MTA. Service definitely worth a fare hike.  http://t.co/dqMSB5JVHG	1
We need a #Democracy  #CoPocracy!!! #Police, #MorningJoe! #BlackLivesMatter #DemocracyMatters #Ferguson #EricGarner	0
@BetVictor Glad to see someone has finally realised how funny Mark Lawrenson is and given him more work. He is a hoot.    #goodgrief	1
@danisnotonfire which one is more disturbing dan? Tickling an elf's:aubergine: or biting it..... #philisinnocent  :grinning_face_with_smiling_eyes::pistol: http://t.co/0cTCRH94DW	1
I should of just made a canvas of coffee stains and be done with it. #art 	1
#phillhughes #63  #out we will miss u always respect for u http://t.co/1bJQAKjyxl	0
@_Jencita_ congrats , so cute :)	0
Damit, this fatima bhutto has an instagram account but not pics of her. Some random shit...and then ppl i follow keep posting pics. 	2
@hollis51 gerrymandering neither party will give up. It is not hard to be an informed voter.#Ferguson	0
Oh ffs my body clock is f'd #iwanttosleep	0
A #Meme for your #Monday! #MemeMonday #Obama #Obamacare #AcidReflux  #StandUpShot #JokeoftheDay #Comedy http://t.co/C67x0Iq4CT	0
Senate Just Confirmed a New Cabinet Member That Has 2nd Amendment Supporters Furious - The Senate confirme... http://t.co/3TvNFNw8tn	0
#Comptroller: #CitiBike #Stations, #Bikes  #Being #Properly #Maintained: As CitiBike gears up to expand, the... http://t.co/BPAiKun5ft	0
*gasp* The girls are at a rehearsal studio today? You don't say... Hmmm wonder what on earth for? :frog_face::hot_beverage:️  #MTVStars Little Mix	3
@RedState People who commit crimes, resist cops, or attack cops are endangering their own lives. No respect for law or other people.	0
@SkySports transfer fund of £250,000 is given to .... Nottingham Forest a team with a transfer embargo.  	2
Gotta go back to work tonight	0
http://t.co/yvziKeKAvT #TeenAnalCasting #She She sucked me dry!	0
The Chicago Firehouse Restaurant caught fire this morning.  http://t.co/E6m4Bv4ySQ	2
Couldn't have asked for a better night.	0
@Tara_KnowlesMD // LOL...Apparently I leave a big impression. 	1
@ZachSellsMagic I thought all people did for the holiday was to stream holiday cube all day?!?! 	2
The whole world can never get me on my level 	1
 the people #BillCosby looked down upon are ones coming to his defense. This isn't about race,it's about rape! http://t.co/PD4GUCPPKV	2
@CryptoDabbler @CoinMKTCap @CoinTelegraph you talk about biased behavior. go read some of the paid articles about paycoin. 	2
The fact an officer would threaten to throw a mother in a squad car lamenting over her dying child's wicked/absurd! http://t.co/ORcpnnjZfx	0
It's too bad all this is happening to #TheInterview, it looks like a really good movie. 	1
Nerd #piccollage having a bit of fun with Georgia #nerd#chistmas #sillybilly @ chilling on my comfy... http://t.co/J3z63mwKHt	0
@ninjalikescheez did your python tweeter send that? 	3
SEEING @AlpEmiel ON SATURDAY whaddddddup #legend 	1
#late night #shopping #bullringbirmingham #sunglasses really? Lol :grinning_face_with_smiling_eyes: #sayyes she says xxx http://t.co/YsuyjqS8dr	0
I work in front of laptop for 8 hours a day and suffer terrible dry eye. #bloodshot  #eyerony	0
Grandma's coming over, yay money. #lol #kidding 	1
#Congratulations to the #Hashemite #Kingdom of #Jordan under the wise leadership of #His #Majesty #King #Abdullah II on the #New #Year 2015!	0
"@LexGrayWAVY @WAVY_News ""Unity we stand"" all white people. "	2
Oh materialism, how I've missed you. 	1
My luck just keeps getting better and better 	1
BBC News - 'Skywalker' passport cancelled because it was 'frivolous' #trademarks  http://t.co/chTEamOZcC	1
@PolicyMic Scream this message: We want the security footage!!! #AntonioMartin #Ferguson #EndRacism #SocialJustice #BlackLivesMatter	0
Since when did train fare get so expensive?? Jesus! Might aswell of drove.... Shame I'm drinking 	1
 #40 #Corner #Cute #Day #Expensive #diy #crafts|Please RT: http://t.co/6sNBFNIirz http://t.co/JhxnPzuvhD	0
@Will_Fuller7 @C_Breezy2k12 14-0 but it's not that close.	0
@studioloraine always a worthy choice @UMN_Give @UMNChildrens @sciencemuseummn @TheSoapFactory	0
LUV when my hair is frozen :smiling_face_with_open_mouth: 	1
History check anyone know what this is? http://t.co/KtR2yqKrxd	0
Cannot wait to be home but gonna miss alot of people :thumbs_down_sign: ah roll on the new year :thumbs_up_sign: #sligowillbehithardagain	0
@JaneIsaacAuthor Oh, will keep fingers crossed for you. Sometimes the worse they are, quicker they go #HandyMedicalFact 	1
A romantic candlelit dinner for two would cost less if you switched the lights on -  ESKOM pic from the 1990's http://t.co/cxnIdmB3qn	2
@MauriceFosso now that's just mean.  #sorrynotsorry	1
Why is it so hard for people to cover their mouth when they cough?? Specially old people! Wtf, isn't it common curtesy? #coveryomouf #nasty	0
@davidvitty to watch re blues? Chelsea's of course 	3
Had an insomnia cookie and now I can't sleep 	2
My Com professor keeps talking about Twitter. ||Lel	0
Nicholas Sparks has been manipulating women to believe that guys (in reality) are as sensitive as the male characters in his books. 	1
@scoopdoggydogg @rhilox @johnbelton1 @chooch_64 @LoyalistRadio @Big_Woodys_Shop @Davgt5 @ImFatherJack @rangersforever7 All the best 2015	0
It's a Christmas miracle!|| http://t.co/3X7cxklIPu	1
Nose is stuffed.Awesome. 	1
I miss how close we were. :pensive_face:	0
The joy I have for overnight stakeouts 	1
@neiltyson mocking a spiritually precious holiday for millions is just so courageous of you... #shameonyou	1
@Arbys: If you're loving this game, we've got a few desserts you might enjoy. #Turnovers #OREvsFSU even Arby's is talking smack to FSU	0
Indian Urdu Daily Advocates Murdering Apostates After Extremist Hindu Groups Convert Muslims: The First... http://t.co/nASWVjnLZe	0
LOL and now you cant see when blocked, best thing you can do is install a different browser @Chief1787 @Hankin57	0
@RaysBaseball Thank you for staying Tom!	0
@telur_o_telur after I went to Europe	0
Went off the road this morning as did my English professor , thank you FSU for your concern for commuters  :unamused_face:	1
@FUCKCRUCIFIX: COD AW SERVERS #OFFLINE 	0
So glad i work mornings now 	1
Tell me the #Quintessential #Aussie now isn't a Govt paid job & then have the hyde to buy overseas online and pay no GST . mmm #SadButTrue	0
.@BDUTT is at her best when she reports frm 'on the field'. Not that she is bad at studio but on field she is a true story teller.	0
@spen0007 I have the box set of The Complete Steptoe and Son.  That should cheer you up 	1
Look at this trash. You can clearly see his handle. He stole my name and my pictures http://t.co/nuJ94grwwB	0
@eXoAnnihilator @roIIerCosta @KSIOlajidebt tells someone to spell correctly while completely fucking up his tweet 	2
Mens Football clearly know how to have a good time.....  #archiesday #anychanceofasocial	1
@Shadoya_osman and he can't find himself a pair that would fit  :see-no-evil_monkey::speak-no-evil_monkey::speak-no-evil_monkey::face_with_tears_of_joy:	3
@dbrauer #GoodMorning! @FromTheBarn @Jontevlin @plattMSP @mplsgilyard	0
Maybe 2 different proposals! The girl is wearing different shoes and the guy is wearing a different coat. @cjsinner @onecolleen	0
@ciara848 @clairepear24 @UberFacts but would you be willing to purchase from a vending machine?	0
@washingtonpost WOW, so now things are going to change? Never heard that before from the opposition. Please vote, it works so well 	1
Work Christmas Eve and Christmas Day.. Can't wait! 	1
@MagicalBlondess Psssst. You spelt 'thing'  wrong ||	0
Shout outs to the guy who took a shower in 1 Million before heading out. The WHOLE BUS thanks you 	1
